Source,Target,Source_repo,Target_repo
499792,500107,puppet-nova,puppet-tripleo
499789,500107,puppet-nova,puppet-tripleo
494305,500107,puppet-nova,puppet-tripleo
499794,500096,puppet-nova,tripleo-heat-templates
499792,500096,puppet-nova,tripleo-heat-templates
499789,500096,puppet-nova,tripleo-heat-templates
494305,500096,puppet-nova,tripleo-heat-templates
502922,500001,cookbook-openstack-common,openstack-chef-repo
500000,500001,cookbook-openstack-common,openstack-chef-repo
498662,499997,tripleo-common,tripleo-heat-templates
496519,499997,tripleo-common,tripleo-heat-templates
499995,499997,puppet-tripleo,tripleo-heat-templates
496616,499997,puppet-tripleo,tripleo-heat-templates
500503,499973,requirements,networking-bagpipe
499965,499966,tripleo-quickstart,tripleo-heat-templates
499946,499952,networking-bgpvpn,networking-bagpipe
512336,499951,neutron,networking-bagpipe
499951,499946,networking-bagpipe,networking-bgpvpn
524745,499928,tripleo-heat-templates,tripleo-quickstart
494969,499925,python-zunclient,zun-ui
499916,499917,project-config,governance
499827,499839,kuryr-libnetwork,zun
499011,499839,zun,zun
499828,499830,patrole,releases
499601,499735,openstack-ansible-pip_install,openstack-ansible-tests
499700,499734,puppet-tripleo,releases
499733,499734,tripleo-ui,releases
485344,499728,tempest,keystone
486757,499728,keystone,keystone
485344,499726,tempest,keystone
484456,499726,keystone,keystone
485344,499727,tempest,keystone
484483,499727,keystone,keystone
500237,499699,charm-specs,charm-specs
500580,499627,tripleo-common,tripleo-heat-templates
499624,499627,tripleo-common,tripleo-heat-templates
499581,499610,governance,releases
499562,499568,project-config,governance
502430,499563,python-tripleoclient,python-tripleoclient
498743,499563,python-tripleoclient,python-tripleoclient
497112,499550,python-heatclient,heat
499521,499549,neutron-dynamic-routing,dragonflow
489003,499549,dragonflow,dragonflow
523691,499523,ovsdbapp,dragonflow
487537,499518,tripleo-quickstart,tripleo-ci
496356,499467,devstack-gate,devstack-gate
498767,499463,zun,python-zunclient
499412,499458,solum,solum
499473,499458,solum,solum
499893,499458,solum,solum
499914,499458,solum-tempest-plugin,solum
500662,499458,solum,solum
553119,499448,puppet-tripleo,puppet-tripleo
499448,499447,puppet-tripleo,tripleo-heat-templates
498653,499437,puppet-tripleo,instack-undercloud
497473,499437,puppet-tripleo,instack-undercloud
448328,499424,tripleo-common,python-tripleoclient
592210,499415,glance,devstack-gate
499410,499415,glance,devstack-gate
497957,499398,puppet-nova,instack-undercloud
496848,499398,puppet-nova,instack-undercloud
499227,499391,ironic,python-ironicclient
456476,499391,ironic,python-ironicclient
509651,499387,puppet-nova,tripleo-heat-templates
509647,499387,puppet-nova,tripleo-heat-templates
509644,499387,puppet-nova,tripleo-heat-templates
499386,499387,puppet-nova,tripleo-heat-templates
499300,499317,openstack-ansible-galera_server,openstack-ansible-tests
499263,499266,neutron,neutron
499292,499266,neutron,neutron
499263,499265,neutron,neutron
499292,499265,neutron,neutron
499263,499264,neutron,neutron
499292,499264,neutron,neutron
517921,499225,nova,ironic
502957,499182,heat,tripleo-ci
502994,499182,puppet-heat,tripleo-ci
499937,499111,puppet-manila,tripleo-heat-templates
499105,499111,puppet-manila,tripleo-heat-templates
498663,499111,puppet-manila,tripleo-heat-templates
497481,499111,puppet-manila,tripleo-heat-templates
510014,499107,devstack,ironic
499106,499107,devstack,ironic
499083,499084,openstack-ansible-repo_server,openstack-ansible-repo_build
498976,498980,cookbook-openstack-common,openstack-chef-repo
498938,498944,kolla,kolla-ansible
476263,498943,tempest,tempest
498914,498916,project-config,openstack-zuul-jobs
498186,498846,openstack-ansible-tests,ansible-hardening
497981,498846,openstack-ansible-tests,ansible-hardening
499022,498813,devstack,tempest
504108,498804,monasca-specs,monasca-api
498796,498798,project-config,governance
498074,498712,tripleo-quickstart-extras,tripleo-heat-templates
506942,498704,kolla,kolla-ansible
506821,498704,kolla,kolla-ansible
498702,498704,kolla,kolla-ansible
502349,498683,tripleo-common,python-tripleoclient
498678,498683,tripleo-common,python-tripleoclient
498562,498680,tripleo-ci,instack-undercloud
499937,498664,puppet-manila,tripleo-heat-templates
499105,498664,puppet-manila,tripleo-heat-templates
498663,498664,puppet-manila,tripleo-heat-templates
497481,498664,puppet-manila,tripleo-heat-templates
498907,498623,project-config,openstack-zuul-jobs
498520,498612,python-saharaclient,sahara-dashboard
498519,498585,puppet-openstack-integration,puppet-openstack_spec_helper
498517,498585,puppet-openstack-integration,puppet-openstack_spec_helper
498514,498585,puppet-openstack-integration,puppet-openstack_spec_helper
497654,498585,puppet-openstack-integration,puppet-openstack_spec_helper
498519,498584,puppet-openstack-integration,puppet-openstack_spec_helper
498517,498584,puppet-openstack-integration,puppet-openstack_spec_helper
498514,498584,puppet-openstack-integration,puppet-openstack_spec_helper
497654,498584,puppet-openstack-integration,puppet-openstack_spec_helper
498519,498583,puppet-openstack-integration,puppet-openstack_spec_helper
498517,498583,puppet-openstack-integration,puppet-openstack_spec_helper
498514,498583,puppet-openstack-integration,puppet-openstack_spec_helper
497654,498583,puppet-openstack-integration,puppet-openstack_spec_helper
500314,498575,tripleo-heat-templates,tripleo-quickstart
499966,498575,tripleo-heat-templates,tripleo-quickstart
355409,498553,puppet-nova,puppet-openstack_spec_helper
498484,498520,sahara,python-saharaclient
498423,498426,project-config,solum
498416,498423,solum,project-config
502430,498383,python-tripleoclient,tripleo-common
498743,498383,python-tripleoclient,tripleo-common
478572,498349,os-win,compute-hyperv
500515,498325,puppet-tripleo,tripleo-heat-templates
498324,498325,puppet-tripleo,tripleo-heat-templates
498314,498315,tripleo-quickstart-extras,tripleo-ci
499376,498268,ironic,bifrost
498191,498192,manila-ui,manila-ui
491434,498192,manila-ui,manila-ui
472275,498192,docs-specs,manila-ui
498190,498191,manila-ui,manila-ui
495381,498191,manila-ui,manila-ui
472275,498191,docs-specs,manila-ui
472275,498190,docs-specs,manila-ui
498187,498188,python-manilaclient,python-manilaclient
495169,498188,python-manilaclient,python-manilaclient
472275,498188,docs-specs,python-manilaclient
472275,498187,docs-specs,python-manilaclient
500674,498143,puppet-tripleo,tripleo-heat-templates
498142,498143,puppet-tripleo,tripleo-heat-templates
499359,498057,tripleo-ci,tripleo-quickstart
498010,498011,manila,manila
493689,498011,manila,manila
472275,498011,docs-specs,manila
498009,498010,manila,manila
493687,498010,manila,manila
472275,498010,docs-specs,manila
498008,498009,manila,manila
493592,498009,manila,manila
472275,498009,docs-specs,manila
498007,498008,manila,manila
491737,498008,manila,manila
472275,498008,docs-specs,manila
498006,498007,manila,manila
491092,498007,manila,manila
472275,498007,docs-specs,manila
498005,498006,manila,manila
493331,498006,manila,manila
472275,498006,docs-specs,manila
472275,498005,docs-specs,manila
493493,497987,tripleo-common,tripleo-heat-templates
497979,497980,project-config,python-swiftclient
498186,497975,openstack-ansible-tests,ansible-hardening
497981,497975,openstack-ansible-tests,ansible-hardening
497973,497974,tripleo-ci,instack-undercloud
497958,497960,tripleo-quickstart-extras,tripleo-heat-templates
515545,497933,devstack-plugin-container,kuryr-kubernetes
497825,497917,puppet-swift,tripleo-heat-templates
350831,497821,ironic,ironic
497470,497819,devstack-gate,networking-generic-switch
497470,497818,devstack-gate,networking-generic-switch
497470,497810,devstack-gate,networking-generic-switch
478572,497798,os-win,compute-hyperv
497793,497797,releases,openstack-ansible
497776,497791,releases,openstack-ansible
499137,497723,tripleo-heat-templates,tripleo-quickstart-extras
493695,497723,tripleo-heat-templates,tripleo-quickstart-extras
499137,497722,tripleo-heat-templates,tripleo-quickstart
493695,497722,tripleo-heat-templates,tripleo-quickstart
499137,497720,tripleo-heat-templates,tripleo-ci
493695,497720,tripleo-heat-templates,tripleo-ci
497686,497691,charms.ceph,charm-ceph-osd
498458,497691,charm-ceph-osd,charm-ceph-osd
499619,497689,oslo.messaging,ironic-inspector
497470,497609,devstack-gate,ironic
497470,497608,devstack-gate,ironic
511884,497510,openstack-ansible-pip_install,openstack-ansible-os_keystone
511873,497510,openstack-ansible-pip_install,openstack-ansible-os_keystone
499937,497482,puppet-manila,tripleo-heat-templates
499105,497482,puppet-manila,tripleo-heat-templates
498663,497482,puppet-manila,tripleo-heat-templates
497481,497482,puppet-manila,tripleo-heat-templates
498653,497477,puppet-tripleo,instack-undercloud
497473,497477,puppet-tripleo,instack-undercloud
497470,497475,devstack-gate,ironic
497470,497474,devstack-gate,ironic
561160,497457,neutron,nova
510013,497457,neutron,nova
506182,497457,neutron,nova
496639,497405,tripleo-quickstart-extras,tripleo-ci
536955,497241,openstack-ansible-galera_server,openstack-ansible-tests
497344,497146,openstack-ansible-tests,openstack-ansible-os_neutron
497145,497146,openstack-ansible-tests,openstack-ansible-os_neutron
497000,497001,kolla,kolla-ansible
497102,496974,tripleo-quickstart,instack-undercloud
493643,496871,project-config,ansible-hardening
497957,496851,puppet-nova,instack-undercloud
496848,496851,puppet-nova,instack-undercloud
540841,496837,dragonflow,dragonflow
500629,496801,openstack-ansible-rabbitmq_server,openstack-ansible-rabbitmq_server
513800,496679,openstack-ansible-tests,openstack-ansible-os_nova
513797,496679,openstack-ansible-tests,openstack-ansible-os_nova
513794,496679,openstack-ansible-tests,openstack-ansible-os_nova
513091,496679,openstack-ansible-tests,openstack-ansible-os_nova
496675,496676,tripleo-quickstart-extras,tripleo-ci
496559,496602,rpm-packaging,rpm-packaging
511187,496602,rpm-packaging,rpm-packaging
496587,496595,openstack-ansible-galera_server,project-config
483507,496595,openstack-ansible-galera_server,project-config
483918,496587,openstack-ansible-tests,openstack-ansible-galera_server
533789,496587,openstack-ansible-plugins,openstack-ansible-galera_server
495938,496587,openstack-ansible-plugins,openstack-ansible-galera_server
477010,496587,openstack-ansible-plugins,openstack-ansible-galera_server
533790,496587,openstack-ansible-galera_server,openstack-ansible-galera_server
495942,496587,openstack-ansible-galera_server,openstack-ansible-galera_server
478207,496587,openstack-ansible-galera_server,openstack-ansible-galera_server
498662,496520,tripleo-common,tripleo-heat-templates
496519,496520,tripleo-common,tripleo-heat-templates
499995,496520,puppet-tripleo,tripleo-heat-templates
496616,496520,puppet-tripleo,tripleo-heat-templates
496349,496351,puppet-tripleo,tripleo-heat-templates
496587,496326,openstack-ansible-galera_server,project-config
483507,496326,openstack-ansible-galera_server,project-config
495574,496235,cookbook-openstack-common,openstack-chef-repo
686996,496192,nova,heat
495988,496029,patrole,project-config
496730,495988,cinder,patrole
496302,495988,cinder,patrole
495987,495988,cinder,patrole
498123,495980,tripleo-ci,puppet-ceph
485344,495978,tempest,keystone
470317,495978,keystone,keystone
533789,495942,openstack-ansible-plugins,openstack-ansible-galera_server
495938,495942,openstack-ansible-plugins,openstack-ansible-galera_server
477010,495942,openstack-ansible-plugins,openstack-ansible-galera_server
494206,495898,nova,ironic
495846,495848,puppet-tripleo,tripleo-heat-templates
496867,495842,openstack-ansible-os_tempest,openstack-ansible-os_keystone
496866,495842,openstack-ansible-os_tempest,openstack-ansible-os_keystone
496865,495842,openstack-ansible-os_tempest,openstack-ansible-os_keystone
496708,495842,openstack-ansible-os_tempest,openstack-ansible-os_keystone
581642,495767,openstack-ansible-tests,openstack-ansible-os_nova
579175,495767,openstack-ansible-openstack_hosts,openstack-ansible-os_nova
462695,495766,project-config,ironic-inspector
551043,495669,puppet-watcher,puppet-openstack-integration
493727,495669,puppet-watcher,puppet-openstack-integration
495562,495564,cookbook-openstack-common,cookbook-openstack-compute
492661,495432,devstack-gate,ironic
492661,495430,devstack-gate,ironic
492661,495428,devstack-gate,ironic
495407,495405,tripleo-quickstart,tripleo-quickstart-extras
472275,495381,docs-specs,manila-ui
496801,495371,openstack-ansible-rabbitmq_server,openstack-ansible-tests
494085,495288,puppet-tripleo,tripleo-heat-templates
472275,495287,docs-specs,manila-ui
472275,495176,docs-specs,manila-image-elements
472275,495169,docs-specs,python-manilaclient
494216,494850,nova,ironic
492964,494850,nova,ironic
496134,494767,tripleo-common,tripleo-quickstart-extras
494750,494727,tripleo-common,tripleo-heat-templates
494670,494672,openstack-zuul-jobs,project-config
494674,494659,tripleo-quickstart,tripleo-quickstart-extras
494657,494658,puppet-tripleo,tripleo-heat-templates
494648,494658,puppet-neutron,tripleo-heat-templates
494644,494647,tripleo-ci,tripleo-quickstart
522643,494628,puppet-nova,tripleo-heat-templates
522639,494628,puppet-nova,tripleo-heat-templates
518960,494628,puppet-nova,tripleo-heat-templates
480904,494617,ironic,ironic
541621,494593,tripleo-quickstart-extras,tripleo-heat-templates
515643,494593,tripleo-quickstart-extras,tripleo-heat-templates
480904,494582,ironic,ironic
494537,494538,tripleo-ci,puppet-tripleo
494262,494537,tripleo-quickstart-extras,tripleo-ci
494418,494470,tripleo-quickstart,tripleo-heat-templates
448328,494367,tripleo-common,python-tripleoclient
500438,494366,tripleo-common,python-tripleoclient
489837,494366,tripleo-common,python-tripleoclient
485344,494339,tempest,keystone
470317,494339,keystone,keystone
494464,494311,devstack,grenade
494355,494311,devstack,grenade
498544,494290,tripleo-quickstart-extras,tripleo-quickstart
494727,494284,tripleo-heat-templates,tripleo-quickstart
469412,494263,puppet-tripleo,tripleo-heat-templates
458830,494263,puppet-tripleo,tripleo-heat-templates
457585,494263,puppet-tripleo,tripleo-heat-templates
465523,494254,tripleo-common,python-tripleoclient
462916,494254,tripleo-common,python-tripleoclient
465523,494249,tripleo-common,python-tripleoclient
462916,494249,tripleo-common,python-tripleoclient
494235,494233,tripleo-quickstart-extras,tripleo-ci
482443,494223,monasca-events-api,monasca-events-api
493317,494203,grenade,grenade
494465,494203,devstack,grenade
494201,494203,devstack,grenade
480905,494159,ironic,ironic-inspector
492047,494093,python-senlinclient,senlin
482998,494078,kolla,kolla-ansible
481798,494078,kolla,kolla-ansible
494064,494065,project-config,governance
493930,493926,vitrage,vitrage
481842,493887,openstack-helm-infra,openstack-helm
493848,493857,tripleo-quickstart,tripleo-ci
493811,493812,nova,ironic
493991,493812,devstack,ironic
493990,493812,devstack,ironic
493989,493812,devstack,ironic
494461,493801,openstack-ansible-tests,openstack-ansible-os_neutron
489010,493794,tempest,dragonflow
492452,493779,openstack-ansible-lxc_hosts,openstack-ansible
492452,493778,openstack-ansible-lxc_hosts,openstack-ansible
489410,493767,grenade,ironic
493991,493767,devstack,ironic
493990,493767,devstack,ironic
493989,493767,devstack,ironic
494118,493767,ironic,ironic
493953,493734,puppet-tripleo,tripleo-heat-templates
493726,493728,tripleo-ci,tripleo-quickstart-extras
498009,493689,manila,manila
493687,493689,manila,manila
472275,493689,docs-specs,manila
498008,493687,manila,manila
493592,493687,manila,manila
472275,493687,docs-specs,manila
505305,493685,tripleo-puppet-elements,tripleo-common
493684,493685,tripleo-puppet-elements,tripleo-common
445173,493685,tripleo-puppet-elements,tripleo-common
417210,493674,openstack-ansible-os_octavia,openstack-ansible
493677,493673,grenade,devstack
498010,493663,manila,manila
493689,493663,manila,manila
472275,493663,docs-specs,manila
494085,493632,puppet-tripleo,tripleo-heat-templates
498007,493592,manila,manila
491737,493592,manila,manila
472275,493592,docs-specs,manila
493643,493580,project-config,ansible-hardening
493364,493366,service-types-authority,os-service-types
493362,493365,service-types-authority,os-service-types
472275,493331,docs-specs,manila
493262,493323,cinder,nova
493263,493323,python-cinderclient,nova
500011,493323,nova,nova
492023,493304,tripleo-heat-templates,puppet-keystone
490748,493304,tripleo-heat-templates,puppet-keystone
492070,493272,zaqar,zaqar
444279,493272,zaqar,zaqar
492055,493270,zaqar,zaqar
444385,493270,zaqar,zaqar
492017,493270,zaqar,zaqar
444671,493270,zaqar,zaqar
493118,493247,project-config,patrole
493067,493098,releases,project-config
494203,493057,grenade,devstack-gate
492882,492990,monasca-notification,monasca-api
494850,492957,ironic,nova
476968,492957,ironic,nova
492452,492823,openstack-ansible-lxc_hosts,openstack-ansible-tests
492452,492822,openstack-ansible-lxc_hosts,openstack-ansible-tests
490750,492805,service-types-authority,project-config
491012,492788,nova,releases
492713,492715,project-config,openstack-zuul-jobs
492715,492714,openstack-zuul-jobs,project-config
492654,492705,devstack-gate,neutron
492692,492697,openstack-zuul-jobs,project-config
492687,492692,project-config,openstack-zuul-jobs
492661,492664,devstack-gate,ironic
525994,492651,glance,devstack
493654,492651,glance,devstack
501185,492618,neutron-lib,neutron
492612,492613,puppet-tripleo,tripleo-heat-templates
492579,492588,grenade,ironic
426926,492588,grenade,ironic
427499,492579,nova,grenade
492525,492526,aodh,ceilometer
487048,492491,charms.openstack,charm-manila
487047,492491,charm-layer-openstack-api,charm-manila
492452,492475,openstack-ansible-lxc_hosts,openstack-ansible
492452,492465,openstack-ansible-lxc_hosts,openstack-ansible-tests
483118,492367,charm-keystone-ldap,charm-keystone-ldap
490739,492223,devstack,project-config
498755,492198,openstack-ansible-lxc_hosts,openstack-ansible-os_swift
491798,492198,openstack-ansible-lxc_hosts,openstack-ansible-os_swift
492361,492162,freezer-web-ui,freezer-web-ui
467219,492045,kolla,kolla-ansible
492070,492015,zaqar,zaqar
444279,492015,zaqar,zaqar
492017,492015,zaqar,zaqar
444671,492015,zaqar,zaqar
491940,491945,project-config,python-swiftclient
491939,491940,python-swiftclient,project-config
461265,491899,vitrage,vitrage
491868,491869,openstackdocstheme,nova
491864,491866,openstackdocstheme,nova
491865,491866,horizon,nova
480924,491860,nova,project-config
482811,491744,blazar,python-blazarclient
488443,491740,magnum,magnum
498006,491737,manila,manila
491092,491737,manila,manila
472275,491737,docs-specs,manila
489549,491671,blazar,python-blazarclient
491600,491604,puppet-tripleo,tripleo-heat-templates
491599,491602,puppet-tripleo,tripleo-heat-templates
491592,491598,python-keystoneclient,requirements
491596,491598,keystonemiddleware,requirements
491597,491598,oslo.context,requirements
491632,491598,keystoneauth,requirements
496467,491598,python-octaviaclient,requirements
491522,491564,tripleo-quickstart,tripleo-heat-templates
490872,491542,sahara,openstack-manuals
491538,491540,charm-neutron-api,charm-neutron-gateway
491538,491539,charm-neutron-api,charm-neutron-openvswitch
491482,491526,charms.openstack,charm-designate
491486,491526,charm-interface-hacluster,charm-designate
490026,491498,puppet-ironic,puppet-tripleo
530228,491497,oslo.messaging,devstack-plugin-kafka
479447,491458,monasca-log-api,governance
491436,491453,manila-image-elements,manila-image-elements
472275,491453,docs-specs,manila-image-elements
498191,491448,manila-ui,manila-ui
491434,491448,manila-ui,manila-ui
472275,491448,docs-specs,manila-ui
495176,491436,manila-image-elements,manila-image-elements
472275,491436,docs-specs,manila-image-elements
498190,491434,manila-ui,manila-ui
495381,491434,manila-ui,manila-ui
472275,491434,docs-specs,manila-ui
498187,491428,python-manilaclient,python-manilaclient
495169,491428,python-manilaclient,python-manilaclient
472275,491428,docs-specs,python-manilaclient
491170,491415,tripleo-quickstart-extras,tripleo-quickstart
491890,491415,neutron,tripleo-quickstart
491412,491413,project-config,governance
491362,491364,puppet-sahara,puppet-openstack-integration
491346,491349,horizon,zun-ui
491488,491343,vitrage,vitrage
491324,491317,puppet-tripleo,tripleo-heat-templates
491330,491312,puppet-aodh,puppet-aodh
491334,491309,puppet-cinder,puppet-cinder
491211,491212,openstack-ansible-galera_server,openstack-ansible
491203,491204,nova,devstack
491170,491179,tripleo-quickstart-extras,tripleo-quickstart
490576,491093,project-config,openstack-zuul-jobs
498005,491092,manila,manila
493331,491092,manila,manila
472275,491092,docs-specs,manila
522555,490976,openstack-ansible-os_tempest,openstack-ansible
522427,490976,openstack-ansible-os_tempest,openstack-ansible
493026,490963,diskimage-builder,bifrost
490962,490963,diskimage-builder,bifrost
493943,490851,tripleo-common,instack-undercloud
500751,490848,python-tripleoclient,tripleo-heat-templates
491749,490848,python-tripleoclient,tripleo-heat-templates
492213,490840,os-win,os-brick
481656,490840,os-win,os-brick
490790,490795,project-config,monasca-events-api
495816,490792,project-config,monasca-log-api
487484,490750,service-types-authority,service-types-authority
492023,490749,tripleo-heat-templates,puppet-keystone
490748,490749,tripleo-heat-templates,puppet-keystone
490735,490739,tempest,devstack
490600,490687,requirements,heat
490600,490686,requirements,octavia
490305,490606,neutron,ironic
490305,490605,neutron,ironic
490305,490604,neutron,ironic
490305,490603,neutron,ironic
490305,490594,neutron,ironic
487484,490569,service-types-authority,project-config
490596,490513,project-config,openstack-ansible-tests
503755,490494,puppet-mistral,puppet-openstack-integration
490468,490470,tripleo-ci,tripleo-quickstart-extras
490458,490470,tripleo-heat-templates,tripleo-quickstart-extras
489613,490458,tripleo-common,tripleo-heat-templates
490484,490447,networking-midonet,project-config
499438,490376,tripleo-heat-templates,tripleo-quickstart
496800,490376,tripleo-heat-templates,tripleo-quickstart
489557,490375,governance,project-config
490035,490327,requirements,ironic
490035,490326,requirements,horizon
490035,490325,requirements,cinder
490035,490324,requirements,swift
490035,490323,requirements,neutron
490035,490322,requirements,glance
490035,490321,requirements,nova
490035,490318,requirements,horizon
490035,490317,requirements,swift
490035,490316,requirements,neutron
490035,490315,requirements,ironic
490035,490314,requirements,glance
490035,490313,requirements,nova
490035,490250,requirements,horizon
490139,490242,neutron,ironic
490139,490241,neutron,ironic
490139,490240,neutron,ironic
490198,490204,vitrage,python-vitrageclient
488579,490196,openstack-ansible-lxc_hosts,openstack-ansible-tests
490126,490196,openstack-ansible-galera_server,openstack-ansible-tests
490128,490196,openstack-ansible-rabbitmq_server,openstack-ansible-tests
490130,490196,openstack-ansible-ceph_client,openstack-ansible-tests
490133,490196,openstack-ansible-os_glance,openstack-ansible-tests
490135,490196,openstack-ansible-os_keystone,openstack-ansible-tests
490141,490196,openstack-ansible-os_cinder,openstack-ansible-tests
490143,490196,openstack-ansible-os_nova,openstack-ansible-tests
490144,490196,openstack-ansible-os_neutron,openstack-ansible-tests
490145,490196,openstack-ansible-os_heat,openstack-ansible-tests
490147,490196,openstack-ansible-os_horizon,openstack-ansible-tests
490152,490196,openstack-ansible-os_ceilometer,openstack-ansible-tests
490153,490196,openstack-ansible-os_aodh,openstack-ansible-tests
490155,490196,openstack-ansible-os_designate,openstack-ansible-tests
490156,490196,openstack-ansible-os_gnocchi,openstack-ansible-tests
490157,490196,openstack-ansible-os_swift,openstack-ansible-tests
490158,490196,openstack-ansible-os_ironic,openstack-ansible-tests
490162,490196,openstack-ansible-os_tempest,openstack-ansible-tests
490192,490196,openstack-ansible,openstack-ansible-tests
490139,490193,neutron,ironic
490167,490172,tripleo-quickstart,tripleo-heat-templates
479288,490129,tripleo-heat-templates,tripleo-quickstart
488938,490113,manila,python-manilaclient
330285,490079,nova,python-cinderclient
488580,490059,openstack-ansible-pip_install,openstack-ansible
488579,490059,openstack-ansible-lxc_hosts,openstack-ansible
490012,490044,puppet-panko,instack-undercloud
490057,490031,nova,devstack
490026,490028,puppet-ironic,instack-undercloud
490745,490018,watcher,watcher
490011,490017,python-monascaclient,heat
489991,490001,openstack-doc-tools,releases
489956,489963,puppet-tripleo,tripleo-heat-templates
489946,489947,project-config,governance
490791,489900,puppet-tripleo,tripleo-heat-templates
489891,489896,puppet-tripleo,tripleo-heat-templates
489862,489870,cookbook-openstack-common,cookbook-openstack-ops-database
488303,489861,blazar,blazar-dashboard
489813,489812,tripleo-common,python-tripleoclient
462723,489812,tripleo-common,python-tripleoclient
452314,489812,tripleo-common,python-tripleoclient
444276,489791,ironic,ironic-tempest-plugin
439026,489791,ironic,ironic-tempest-plugin
469836,489778,ironic,ironic-inspector
372374,489778,devstack,ironic-inspector
489741,489749,puppet-tripleo,tripleo-heat-templates
489663,489741,puppet-neutron,puppet-tripleo
490129,489710,tripleo-quickstart,tripleo-heat-templates
490460,489710,puppet-zaqar,tripleo-heat-templates
486687,489701,neutron,ironic
489697,489699,neutron,ironic
488137,489672,nova,ironic
489671,489672,devstack,ironic
488137,489671,nova,devstack
489512,489627,magnum,python-magnumclient
489572,489623,magnum,python-magnumclient
489593,489596,puppet-tripleo,tripleo-heat-templates
490400,489557,project-config,governance
489555,489548,governance,project-config
500554,489451,requirements,nova
490652,489425,kuryr-libnetwork,zun
481779,489415,ovsdbapp,networking-ovn
487932,489407,nova,openstack-manuals
484534,489392,patrole,patrole
484534,489284,patrole,patrole
489391,489283,openstack-ansible-lxc_hosts,openstack-ansible
489277,489279,tripleo-heat-templates,puppet-tripleo
515734,489177,devstack-gate,vitrage
489129,489132,puppet-tripleo,tripleo-heat-templates
507844,489132,tripleo-common,tripleo-heat-templates
490622,489097,project-config,tripleo-heat-templates
489875,489097,tripleo-common,tripleo-heat-templates
490624,489097,tripleo-quickstart,tripleo-heat-templates
498297,489097,tripleo-heat-templates,tripleo-heat-templates
468860,489097,tripleo-heat-templates,tripleo-heat-templates
488997,488995,vitrage,vitrage
503033,488947,governance,governance
488569,488938,manila,manila
487902,488849,oslo.db,cinder
488819,488818,python-troveclient,python-troveclient
488580,488579,openstack-ansible-pip_install,openstack-ansible-lxc_hosts
487127,488548,tripleo-quickstart-extras,tripleo-quickstart
489372,488508,oslo.policy,keystone
488546,488508,oslo.policy,keystone
489373,488508,oslo.policy,keystone
488547,488508,oslo.policy,keystone
488427,488492,python-manilaclient,devstack
488492,488445,devstack,manila-ui
488137,488444,nova,devstack
487943,488443,magnum,magnum
491075,488441,requirements,os-testr
473346,488439,magnum,python-magnumclient
467131,488436,charms.openstack,charm-designate
489248,488425,horizon,sahara-dashboard
487650,488402,tripleo-common,tripleo-heat-templates
483867,488402,tripleo-ci,tripleo-heat-templates
488370,488371,tempest,ironic
479125,488348,zaqar,zaqar
479242,488348,zaqar,zaqar
488330,488347,instack-undercloud,tripleo-common
489078,488258,nova,requirements
488246,488252,puppet-nova,puppet-openstack-integration
417251,488253,puppet-nova,puppet-openstack-integration
488243,488244,openstack-ansible,openstack-ansible-os_neutron
483566,488218,nova,releases
488137,488177,nova,ironic
488444,488177,devstack,ironic
487357,487943,magnum,magnum
488604,487865,openstack-ansible-tests,openstack-ansible-galera_server
487851,487865,openstack-ansible-tests,openstack-ansible-galera_server
487844,487852,releases,openstack-ansible
487828,487841,releases,openstack-ansible
487822,487824,releases,openstack-ansible
490340,487821,nova,ec2-api
487856,487781,releases,requirements
482237,487758,tripleo-quickstart-extras,tripleo-quickstart-extras
503060,487749,puppet-swift,puppet-tripleo
377304,487749,puppet-swift,puppet-tripleo
487664,487665,devstack-gate,ironic
487659,487657,python-heatclient,python-heatclient
399450,487657,python-heatclient,python-heatclient
488201,487589,devstack,nova
487543,487568,requirements,ironic
487543,487567,requirements,vitrage
487578,487561,tempest,keystone
487478,487486,devstack,grenade
487485,487478,grenade,devstack
486155,487407,tripleo-quickstart,tripleo-ci
483930,487407,tripleo-quickstart-extras,tripleo-ci
487177,487281,requirements,rpm-packaging
472275,487257,docs-specs,project-config
424370,487190,networking-sfc,python-neutronclient
487112,487177,releases,requirements
524859,487144,cinder-tempest-plugin,cinder
487048,487133,charms.openstack,charm-aodh
487047,487133,charm-layer-openstack-api,charm-aodh
477556,487091,devstack,python-novaclient
487048,487055,charms.openstack,charm-designate
487047,487055,charm-layer-openstack-api,charm-designate
487238,487052,kolla-ansible,kolla-ansible
486631,486922,designate,designate-tempest-plugin
571753,486905,tripleo-ci,tripleo-heat-templates
500872,486905,tripleo-quickstart,tripleo-heat-templates
494043,486905,tripleo-quickstart-extras,tripleo-heat-templates
492363,486833,charm-swift-storage,charm-swift-storage
456823,486803,mistral,tempest
508511,486757,openstack-zuul-jobs,keystone
485210,486721,python-saharaclient,python-saharaclient
485602,486616,nova,devstack
486087,486609,openstackdocstheme,openstack-manuals
486156,486604,openstack-ansible-os_neutron,openstack-ansible-os_nova
483173,486577,neutron,dragonflow
564413,486475,requirements,nova
486303,486302,project-config,governance
475612,486280,tripleo-heat-templates,tripleo-heat-templates
475612,486260,tripleo-heat-templates,tripleo-heat-templates
476682,486260,tripleo-common,tripleo-heat-templates
485365,486257,neutron,ironic
485365,486256,neutron,ironic
485365,486255,neutron,ironic
486169,486182,tripleo-heat-templates,puppet-tripleo
